Bead,Sample,Voltage,BeadInt,RingInt,NoiseInt,SDNR,CNR,SDNR_Mean,CNR_Mean,BeadInt_Mean,BeadInt_STD,RingInt_Mean,RingInt_STD,BeadCount
8,Sample 1,4_5,254.56177156177156,71.07929841897233,22.30652276600315,8.22550762696374,0.11572297152511293,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,253.1830065359477,65.6078576723499,22.30652276600315,8.408982019800805,0.1281703490730612,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,253.93150684931507,68.04852843915343,22.30652276600315,8.33312212576052,0.12245852066017418,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,253.6374269005848,67.10051993067592,22.30652276600315,8.362437701594864,0.12462552764470997,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,255.0,67.99309784815264,22.30652276600315,8.383507555774681,0.12329939098373437,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,252.9636363636364,63.243689320388356,22.30652276600315,8.505133186082942,0.13448192661557895,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,230.7555555555556,34.90577249575552,22.30652276600315,8.779933345697884,0.25153241764712436,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,250.0242424242424,54.27485525227461,22.30652276600315,8.775432604417611,0.16168504851148066,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
8,Sample 1,4_5,253.1090909090909,65.50908783498181,22.30652276600315,8.410096232480745,0.12838060352276434,8.464905822063752,0.14337297290930456,250.79624856668272,7.208957555868212,61.97363413474495,10.549337777949045,9
